customer_key,customer_id,customer_number,first_name,last_name,country,marital_status,gender,birthdate,create_date
951,11950,AW00011950,Jordan,Carter,United States,Married,Female,1985-03-09,2025-10-08
952,11951,AW00011951,Lacey,Huang,Australia,Married,Female,1958-02-03,2025-10-08
953,11952,AW00011952,Dorothy,Robinson,Australia,Single,Male,1960-03-22,2025-10-08
954,11953,AW00011953,Courtney,Wright,United States,Single,Female,1981-03-03,2025-10-08
955,11954,AW00011954,Joseph,Garcia,United States,Married,Male,1981-02-13,2025-10-08
956,11955,AW00011955,Gabriel,Green,United States,Single,Male,1980-10-02,2025-10-08
957,11956,AW00011956,Alexandria,Sandberg,United States,Single,Female,1985-08-30,2025-10-08
958,11957,AW00011957,Courtney,Hernandez,United States,Single,Female,1979-02-09,2025-10-08
959,11958,AW00011958,Dylan,Lal,United States,Single,Male,1978-07-06,2025-10-08
960,11959,AW00011959,Elizabeth,Davis,United States,Single,Female,1978-10-05,2025-10-08
961,11960,AW00011960,Ana,Griffin,United States,Single,Female,1978-12-31,2025-10-08
962,11961,AW00011961,Anne,Alvarez,United States,Single,Female,1978-12-22,2025-10-08
963,11962,AW00011962,Alexandra,Roberts,United States,Single,Female,1982-05-28,2025-10-08
964,11963,AW00011963,Antonio,Patterson,Australia,Married,Male,1960-12-10,2025-10-08
965,11964,AW00011964,Sharon,Salavaria,Australia,Single,Male,1967-02-13,2025-10-08
966,11965,AW00011965,Katie,She,Australia,Single,Female,1962-04-18,2025-10-08
967,11966,AW00011966,Rafael,Black,Australia,Single,Male,1967-02-13,2025-10-08
968,11967,AW00011967,Latasha,Munoz,Australia,Single,Female,1962-08-10,2025-10-08
969,11968,AW00011968,Kelsey,Becker,Australia,Single,Female,1964-04-19,2025-10-08
970,11969,AW00011969,Randy,Xu,Australia,Single,Male,1964-01-22,2025-10-08
971,11970,AW00011970,Bailey,Collins,United States,Single,Female,1984-11-12,2025-10-08
972,11971,AW00011971,Amanda,Adams,United States,Single,Female,1979-03-03,2025-10-08
973,11972,AW00011972,Katherine,Williams,United States,Married,Female,1979-09-20,2025-10-08
974,11973,AW00011973,Caroline,Barnes,United States,Single,Female,1979-08-03,2025-10-08
975,11974,AW00011974,Randy,Sun,United States,Single,Male,1979-08-07,2025-10-08
976,11975,AW00011975,Destiny,Garcia,United States,Single,Female,1980-04-02,2025-10-08
977,11976,AW00011976,Audrey,Ramos,Australia,Single,Female,1970-05-22,2025-10-08
978,11977,AW00011977,Bonnie,Jai,Australia,Married,Female,1964-11-19,2025-10-08
979,11978,AW00011978,Jackson,Washington,United States,Married,Male,1977-10-18,2025-10-08
980,11979,AW00011979,Christopher,Johnson,Canada,Married,Male,1962-11-05,2025-10-08
981,11980,AW00011980,Kimberly,Richardson,United States,Single,Female,1963-06-17,2025-10-08
982,11981,AW00011981,Alexandria,Howard,United States,Single,Female,1962-08-03,2025-10-08
983,11982,AW00011982,Alexandra,Foster,United States,Single,Female,1962-10-02,2025-10-08
984,11983,AW00011983,Cheryl,Ortega,United States,Married,Female,1968-02-24,2025-10-08
985,11984,AW00011984,Alex,Campbell,Canada,Married,Male,1962-12-04,2025-10-08
986,11985,AW00011985,Melanie,Hughes,United States,Married,Female,1963-05-18,2025-10-08
987,11986,AW00011986,Max,Alvarez,Australia,Single,Male,1969-01-20,2025-10-08
988,11987,AW00011987,Diane,Vazquez,Australia,Married,Female,1973-05-26,2025-10-08
989,11988,AW00011988,Kathryn,Chapman,Australia,Single,Female,1968-02-17,2025-10-08
990,11989,AW00011989,Kara,Anand,Australia,Single,Female,1984-03-20,2025-10-08
991,11990,AW00011990,Joanna,Vazquez,Australia,Single,Female,1968-01-12,2025-10-08
992,11991,AW00011991,Frederick,Martinez,Australia,Married,Male,1968-02-07,2025-10-08
993,11992,AW00011992,Tonya,Chande,Australia,Single,Female,1972-06-09,2025-10-08
994,11993,AW00011993,Rosa,Wang,Australia,Single,Female,1977-09-12,2025-10-08
995,11994,AW00011994,Leah,Hu,Australia,Single,Female,1977-10-18,2025-10-08
996,11995,AW00011995,Kelvin,Carson,Australia,Married,Male,1965-12-12,2025-10-08
997,11996,AW00011996,Veronica,Srini,Australia,Single,Female,1966-01-30,2025-10-08
998,11997,AW00011997,Kristina,Kapoor,Australia,Married,Female,1971-04-04,2025-10-08
999,11998,AW00011998,Donna,Sharma,Australia,Married,Female,1966-02-07,2025-10-08
1000,11999,AW00011999,Johnny,Shan,Australia,Married,Male,1965-12-03,2025-10-08
1001,12000,AW00012000,Ashley,Russell,Australia,Single,Female,1970-09-09,2025-10-08
1002,12001,AW00012001,Shannon,Yang,Australia,Single,Female,1981-12-30,2025-10-08
1003,12002,AW00012002,Adriana,Lopez,Australia,Single,Female,1969-08-05,2025-10-08
1004,12003,AW00012003,Audrey,Munoz,Australia,Single,Female,1979-09-04,2025-10-08
1005,12004,AW00012004,Jarrod,Suri,Australia,Single,Male,1974-12-16,2025-10-08
1006,12005,AW00012005,Gilbert,Shen,Australia,Married,Male,1973-07-13,2025-10-08
1007,12006,AW00012006,Richard,Blue,Australia,Married,Male,1973-03-12,2025-10-08
1008,12007,AW00012007,Shannon,Sun,Australia,Married,Female,1967-01-23,2025-10-08
1009,12008,AW00012008,Sharon,Yuan,Australia,Married,Female,1967-02-19,2025-10-08
1010,12009,AW00012009,Ann,Martinez,Australia,Single,Female,1963-01-31,2025-10-08
1011,12010,AW00012010,Max,Serrano,Australia,Married,Male,1962-08-26,2025-10-08
1012,12011,AW00012011,Morgan,Johnson,Australia,Single,Female,1940-08-16,2025-10-08
1013,12012,AW00012012,Monica,Schmidt,Australia,Married,Female,1971-10-19,2025-10-08
1014,12013,AW00012013,Kayla,Lewis,Australia,Single,Female,1958-09-04,2025-10-08
1015,12014,AW00012014,Devin,Sanders,Australia,Married,Male,1954-08-09,2025-10-08
1016,12015,AW00012015,Jacob,White,United States,Single,Male,1982-01-06,2025-10-08
1017,12016,AW00012016,Meredith,Serrano,United States,Single,Female,1981-06-11,2025-10-08
1018,12017,AW00012017,David,Simmons,Canada,Married,Male,1982-04-26,2025-10-08
1019,12018,AW00012018,Devin,Henderson,United States,Married,Male,1986-01-30,2025-10-08
1020,12019,AW00012019,Gabrielle,Cox,United States,Single,Female,1986-05-13,2025-10-08
1021,12020,AW00012020,Olivia,Rogers,Canada,Married,Female,1985-03-13,2025-10-08
1022,12021,AW00012021,Deborah,Yuan,Australia,Single,Female,1951-08-13,2025-10-08
1023,12022,AW00012022,Jose,Wright,United States,Single,Male,1986-05-22,2025-10-08
1024,12023,AW00012023,Fernando,Johnson,United States,Single,Male,1984-01-05,2025-10-08
1025,12024,AW00012024,Samuel,Edwards,United States,Single,Male,1983-12-24,2025-10-08
1026,12025,AW00012025,Logan,Diaz,United States,Married,Male,1983-12-16,2025-10-08
1027,12026,AW00012026,Lucas,Flores,United States,Married,Male,1984-01-14,2025-10-08
1028,12027,AW00012027,Haley,Wood,United States,Married,Female,1984-04-24,2025-10-08
1029,12028,AW00012028,Sarah,Lewis,United States,Single,Female,1983-05-11,2025-10-08
1030,12029,AW00012029,Damien,Hu,United States,Married,Male,1983-04-15,2025-10-08
1031,12030,AW00012030,Ana,Washington,United States,Single,Female,1982-08-05,2025-10-08
1032,12031,AW00012031,Logan,Jai,Canada,Single,Male,1985-04-17,2025-10-08
1033,12032,AW00012032,Tyler,Taylor,Canada,Single,Male,1984-11-22,2025-10-08
1034,12033,AW00012033,Kristen,Guo,United States,Single,Female,1984-10-29,2025-10-08
1035,12034,AW00012034,Julian,Long,Australia,Married,Male,1946-09-11,2025-10-08
1036,12035,AW00012035,Gerald,Prasad,Australia,Married,Male,1946-12-20,2025-10-08
1037,12036,AW00012036,Summer,Lopez,Australia,Married,Female,1946-08-06,2025-10-08
1038,12037,AW00012037,Patricia,Chapman,Australia,Single,Female,1949-03-13,2025-10-08
1039,12038,AW00012038,George,Vance,Australia,Single,Male,1949-02-06,2025-10-08
1040,12039,AW00012039,Ricardo,Nath,Australia,Married,Male,1948-08-12,2025-10-08
1041,12040,AW00012040,Richard,Torres,United States,Married,Male,1982-02-15,2025-10-08
1042,12041,AW00012041,Seth,Martin,United States,Married,Male,1986-06-03,2025-10-08
1043,12042,AW00012042,Alex,Carter,United States,Married,Male,1981-03-26,2025-10-08
1044,12043,AW00012043,Carson,Patterson,United States,Married,Male,1980-03-20,2025-10-08
1045,12044,AW00012044,Madeline,Lopez,United States,Single,Female,1979-11-24,2025-10-08
1046,12045,AW00012045,Luis,Russell,United States,Single,Male,1979-12-23,2025-10-08
1047,12046,AW00012046,Alexa,Cook,United States,Single,Female,1980-01-15,2025-10-08
1048,12047,AW00012047,Alexandra,Davis,United States,Single,Female,1979-09-22,2025-10-08
1049,12048,AW00012048,Kayla,Coleman,United States,Single,Female,1983-05-16,2025-10-08
1050,12049,AW00012049,Angela,Russell,United States,Single,Female,1973-10-09,2025-10-08
1051,12050,AW00012050,Aaron,Young,United States,Single,Male,1978-09-10,2025-10-08
1052,12051,AW00012051,Isaiah,Scott,United States,Single,Male,1984-03-19,2025-10-08
1053,12052,AW00012052,Makayla,Ward,United States,Single,Female,1972-11-23,2025-10-08
1054,12053,AW00012053,Cedric,Gao,United States,Single,Male,1972-11-11,2025-10-08
1055,12054,AW00012054,Luke,Diaz,Canada,Married,Male,1973-12-02,2025-10-08
1056,12055,AW00012055,Arianna,Richardson,Canada,Married,Female,1974-05-20,2025-10-08
1057,12056,AW00012056,Ian,Ward,Canada,Married,Male,1947-12-13,2025-10-08
1058,12057,AW00012057,Madeline,Collins,United States,Married,Female,1948-09-11,2025-10-08
1059,12058,AW00012058,Chloe,Nelson,United States,Married,Female,1948-12-30,2025-10-08
1060,12059,AW00012059,Jason,Jenkins,United States,Married,Male,1948-11-29,2025-10-08
1061,12060,AW00012060,Andrew,Wedge,Canada,Single,Male,1948-10-13,2025-10-08
1062,12061,AW00012061,Bryce,Brooks,Canada,Married,Male,1948-11-05,2025-10-08
1063,12062,AW00012062,Edward,Long,United States,Married,Male,1949-12-02,2025-10-08
1064,12063,AW00012063,Xavier,Martinez,United States,Married,Male,1950-03-08,2025-10-08
1065,12064,AW00012064,John,White,United States,Single,Male,1955-10-06,2025-10-08
1066,12065,AW00012065,Isaiah,Collins,United States,Married,Male,1949-12-31,2025-10-08
1067,12066,AW00012066,Wyatt,Powell,United States,Married,Male,1950-02-09,2025-10-08
1068,12067,AW00012067,Aaron,Bryant,United States,Single,Male,1950-05-14,2025-10-08
1069,12068,AW00012068,Maria,Jenkins,United States,Single,Female,1949-11-19,2025-10-08
1070,12069,AW00012069,Garrett,Kelly,United States,Married,Male,1950-05-01,2025-10-08
1071,12070,AW00012070,Luke,Ross,United States,Married,Male,1950-03-03,2025-10-08
1072,12071,AW00012071,Robert,Robinson,United States,Married,Male,1949-09-30,2025-10-08
1073,12072,AW00012072,Tristan,Ross,United States,Married,Male,1950-02-21,2025-10-08
1074,12073,AW00012073,Thomas,Rodriguez,United States,Married,Male,1950-02-20,2025-10-08
1075,12074,AW00012074,Megan,Jenkins,Canada,Single,Female,1961-04-22,2025-10-08
1076,12075,AW00012075,Cameron,Griffin,United States,Single,Male,1949-12-24,2025-10-08
1077,12076,AW00012076,Chloe,Washington,United States,Married,Female,1955-02-22,2025-10-08
1078,12077,AW00012077,Nicole,Sandberg,Canada,Single,Female,1956-03-17,2025-10-08
1079,12078,AW00012078,Jose,Edwards,United States,Married,Male,1950-08-18,2025-10-08
1080,12079,AW00012079,Nathaniel,Cooper,United States,Married,Male,1956-10-09,2025-10-08
1081,12080,AW00012080,Grace,Sanchez,Canada,Single,Female,1951-12-07,2025-10-08
1082,12081,AW00012081,Kaitlyn,Perez,Canada,Single,Female,1957-06-01,2025-10-08
1083,12082,AW00012082,Lauren,Sanchez,United States,Married,Female,1952-04-10,2025-10-08
1084,12083,AW00012083,Kayla,Alexander,United States,Married,Female,1951-08-28,2025-10-08
1085,12084,AW00012084,Aidan,Perry,United States,Married,Male,1953-02-03,2025-10-08
1086,12085,AW00012085,Tyler,Rodriguez,United States,Married,Male,1953-06-23,2025-10-08
1087,12086,AW00012086,Emily,Clark,Canada,Single,Female,1953-02-09,2025-10-08
1088,12087,AW00012087,Sean,Cook,United States,Single,Male,1958-07-10,2025-10-08
1089,12088,AW00012088,Lauren,Thompson,United States,Single,Female,1953-01-18,2025-10-08
1090,12089,AW00012089,Nathaniel,Richardson,Canada,Married,Male,1958-10-20,2025-10-08
1091,12090,AW00012090,Savannah,Carter,Canada,Married,Female,1954-01-02,2025-10-08
1092,12091,AW00012091,Eddie,Munoz,United States,Married,Male,1959-11-09,2025-10-08
1093,12092,AW00012092,Austin,White,United States,Married,Male,1953-08-08,2025-10-08
1094,12093,AW00012093,Levi,Chandra,United States,Married,Male,1954-05-08,2025-10-08
1095,12094,AW00012094,Bailey,Bailey,United States,Married,Female,1954-03-19,2025-10-08
1096,12095,AW00012095,Austin,Griffin,United States,Married,Male,1953-08-24,2025-10-08
1097,12096,AW00012096,Caitlin,Brooks,United States,Married,Female,1953-08-26,2025-10-08
1098,12097,AW00012097,Sean,Allen,Canada,Single,Male,1955-05-13,2025-10-08
1099,12098,AW00012098,Grace,Clark,United States,Single,Female,1955-04-24,2025-10-08
1100,12099,AW00012099,Sydney,Hall,United States,Single,Female,1955-05-18,2025-10-08
1101,12100,AW00012100,Jon,Sun,United States,Single,Male,1954-10-22,2025-10-08
1102,12101,AW00012101,Logan,Patterson,United States,Single,Male,1954-10-22,2025-10-08
1103,12102,AW00012102,Devin,Simmons,United States,Married,Male,1954-12-02,2025-10-08
1104,12103,AW00012103,Chloe,White,United States,Married,Female,1960-10-08,2025-10-08
1105,12104,AW00012104,Mariah,Ross,United States,Married,Female,1960-01-08,2025-10-08
1106,12105,AW00012105,Abigail,Foster,United States,Single,Female,1954-11-13,2025-10-08
1107,12106,AW00012106,Isaiah,Baker,Canada,Married,Male,1955-12-06,2025-10-08
1108,12107,AW00012107,Nathan,Gonzales,Canada,Married,Male,1961-08-11,2025-10-08
1109,12108,AW00012108,James,Walker,United States,Married,Male,1961-02-19,2025-10-08
1110,12109,AW00012109,Morgan,Foster,United States,Single,Female,1955-09-17,2025-10-08
1111,12110,AW00012110,Bianca,Guo,United States,Married,Female,1955-08-03,2025-10-08
1112,12111,AW00012111,Jacqueline,Gonzales,United States,Married,Female,1956-02-01,2025-10-08
1113,12112,AW00012112,Arianna,Henderson,United States,Married,Female,1955-12-07,2025-10-08
1114,12113,AW00012113,Nathan,Hughes,Canada,Married,Male,1968-02-16,2025-10-08
1115,12114,AW00012114,Charles,Richardson,Canada,Married,Male,1957-05-06,2025-10-08
1116,12115,AW00012115,Chloe,Richardson,United States,Single,Female,1956-08-07,2025-10-08
1117,12116,AW00012116,Amanda,Gray,United States,Single,Female,1956-08-21,2025-10-08
1118,12117,AW00012117,Cameron,Yang,United States,Married,Male,1957-01-30,2025-10-08
1119,12118,AW00012118,Miguel,Sanchez,United States,Married,Female,1967-07-23,2025-10-08
1120,12119,AW00012119,Keith,Raje,United States,Married,Male,1956-11-28,2025-10-08
1121,12120,AW00012120,Xavier,Simmons,United States,Married,Male,1958-01-08,2025-10-08
1122,12121,AW00012121,Logan,Wilson,United States,Single,Male,1958-03-25,2025-10-08
1123,12122,AW00012122,Destiny,Coleman,Canada,Married,Female,1958-06-17,2025-10-08
1124,12123,AW00012123,Wesley,Liang,United Kingdom,Married,Male,NULL,2025-10-08
1125,12124,AW00012124,Brandi,Gill,France,Single,Female,1962-08-08,2025-10-08
1126,12125,AW00012125,Diana,Ortega,Germany,Married,Female,1962-07-12,2025-10-08
1127,12126,AW00012126,Tammy,Raman,United Kingdom,Married,Female,1963-05-18,2025-10-08
1128,12127,AW00012127,Grace,Davis,France,Married,Female,1962-06-13,2025-10-08
1129,12128,AW00012128,Kristy,Munoz,Germany,Married,Female,1967-12-13,2025-10-08
1130,12129,AW00012129,Wendy,Alvarez,Germany,Married,Female,1962-03-21,2025-10-08
1131,12130,AW00012130,Suzanne,Zhou,Germany,Single,Female,1962-02-09,2025-10-08
1132,12131,AW00012131,Randall,Dominguez,France,Married,Male,1961-04-15,2025-10-08
1133,12132,AW00012132,Kaitlyn,Henderson,France,Married,Female,1961-05-18,2025-10-08
1134,12133,AW00012133,Colleen,Xie,United Kingdom,Married,Female,1961-06-24,2025-10-08
1135,12134,AW00012134,Hector,Alonso,United Kingdom,Married,Male,1966-09-19,2025-10-08
1136,12135,AW00012135,Fernando,Taylor,United States,Married,Male,1962-10-09,2025-10-08
1137,12136,AW00012136,Blake,Turner,Canada,Married,Male,1938-05-08,2025-10-08
1138,12137,AW00012137,Jack,Green,United States,Married,Male,1938-05-04,2025-10-08
1139,12138,AW00012138,Colin,Jai,United States,Married,Male,1939-05-26,2025-10-08
1140,12139,AW00012139,Franklin,Yang,United States,Married,Male,1944-03-11,2025-10-08
1141,12140,AW00012140,Oscar,Russell,Canada,Single,Male,1970-09-08,2025-10-08
1142,12141,AW00012141,Kaitlyn,Lee,United States,Single,Female,1976-09-16,2025-10-08
1143,12142,AW00012142,Gabriella,Torres,United States,Single,Female,1981-07-02,2025-10-08
1144,12143,AW00012143,Logan,Turner,United States,Married,Male,1971-05-13,2025-10-08
1145,12144,AW00012144,Kelly,Jenkins,United States,Married,Female,1971-05-10,2025-10-08
1146,12145,AW00012145,Brandon,Butler,United States,Married,n/a,1976-09-30,2025-10-08
1147,12146,AW00012146,Xavier,Thomas,United States,Single,Male,1971-01-11,2025-10-08
1148,12147,AW00012147,Taylor,Patterson,Canada,Married,Female,1970-06-27,2025-10-08
1149,12148,AW00012148,Gabrielle,Morris,United States,Single,Female,1970-06-05,2025-10-08
1150,12149,AW00012149,Bailey,Scott,United States,Married,Female,1975-06-21,2025-10-08
1151,12150,AW00012150,Logan,Wang,United States,Married,Male,1975-08-09,2025-10-08
1152,12151,AW00012151,Steven,Kelly,United States,Married,Male,1969-11-09,2025-10-08
1153,12152,AW00012152,Adrian,Ramirez,United States,Married,Male,1975-03-23,2025-10-08
1154,12153,AW00012153,Kaitlyn,Bailey,United States,Single,Female,1962-03-15,2025-10-08
1155,12154,AW00012154,Hailey,Adams,Canada,Single,Female,1967-07-21,2025-10-08
1156,12155,AW00012155,Gabriella,Lopez,United States,Single,Female,1967-10-12,2025-10-08
1157,12156,AW00012156,Bonnie,Raji,United States,Married,Female,1939-07-12,2025-10-08
1158,12157,AW00012157,William,White,United States,Married,Male,1940-03-21,2025-10-08
1159,12158,AW00012158,Kyle,Phillips,Canada,Married,Male,1979-10-18,2025-10-08
1160,12159,AW00012159,Kaitlyn,Scott,Canada,Married,Female,1974-11-10,2025-10-08
1161,12160,AW00012160,Jaclyn,Zhang,United States,Single,Female,1969-05-23,2025-10-08
1162,12161,AW00012161,Alexandria,Rogers,United States,Married,Female,1974-03-04,2025-10-08
1163,12162,AW00012162,Luke,Mitchell,United States,Single,Male,1974-12-16,2025-10-08
1164,12163,AW00012163,Aaron,Wang,United States,Single,Male,1969-03-04,2025-10-08
1165,12164,AW00012164,Noah,Butler,United States,Married,Male,1974-04-09,2025-10-08
1166,12165,AW00012165,Caleb,Flores,Canada,Married,Male,1967-12-10,2025-10-08
1167,12166,AW00012166,Jared,Rogers,Canada,Married,Male,1984-03-06,2025-10-08
1168,12167,AW00012167,Sebastian,Stewart,United States,Single,Male,1968-03-20,2025-10-08
1169,12168,AW00012168,Hunter,Jackson,United States,Married,Male,1966-08-09,2025-10-08
1170,12169,AW00012169,Abigail,Howard,United States,Single,Female,1972-11-12,2025-10-08
1171,12170,AW00012170,Sara,Reed,United States,Married,Female,1972-01-04,2025-10-08
1172,12171,AW00012171,Alyssa,Cooper,United States,Single,Female,1972-01-31,2025-10-08
1173,12172,AW00012172,Eduardo,Alexander,United States,Single,Male,1972-03-01,2025-10-08
1174,12173,AW00012173,Dalton,Edwards,United States,Married,Male,1967-03-12,2025-10-08
1175,12174,AW00012174,Charles,Phillips,United States,Married,Male,1966-11-04,2025-10-08
1176,12175,AW00012175,Luke,Powell,United States,Single,Male,1966-09-09,2025-10-08
1177,12176,AW00012176,Cody,James,United States,Single,Male,1966-11-12,2025-10-08
1178,12177,AW00012177,Kevin,Campbell,Canada,Single,Male,1960-09-23,2025-10-08
1179,12178,AW00012178,Ethan,Shan,United States,Married,Male,1959-11-08,2025-10-08
1180,12179,AW00012179,Alexis,Jones,United States,Single,Female,1941-04-08,2025-10-08
1181,12180,AW00012180,Holly,Mehta,United States,Single,Female,1942-03-17,2025-10-08
1182,12181,AW00012181,Katelyn,Sanders,United States,Married,Female,1942-02-18,2025-10-08
1183,12182,AW00012182,Erin,Torres,Canada,Married,Female,1966-06-06,2025-10-08
1184,12183,AW00012183,Emily,Robinson,Canada,Married,Female,1966-04-25,2025-10-08
1185,12184,AW00012184,Isaiah,Perez,United States,Married,Male,1966-06-07,2025-10-08
1186,12185,AW00012185,Kaitlyn,Patterson,United States,Single,Female,1966-01-24,2025-10-08
1187,12186,AW00012186,Bryant,Srini,United States,Single,Male,1971-05-09,2025-10-08
1188,12187,AW00012187,Ruben,Subram,United States,Married,Male,1966-01-19,2025-10-08
1189,12188,AW00012188,Ashley,Thomas,United States,Single,Female,NULL,2025-10-08
1190,12189,AW00012189,Sophia,Wright,United States,Married,Female,1971-02-15,2025-10-08
1191,12190,AW00012190,Justin,Gonzales,United States,Single,Male,1966-06-16,2025-10-08
1192,12191,AW00012191,Melissa,Washington,United States,Married,Female,1965-04-06,2025-10-08
1193,12192,AW00012192,Jocelyn,Hayes,United States,Single,Female,1960-05-25,2025-10-08
1194,12193,AW00012193,Caleb,Simmons,Canada,Single,Male,1959-08-04,2025-10-08
1195,12194,AW00012194,Destiny,Foster,United States,Single,Female,1959-01-14,2025-10-08
1196,12195,AW00012195,Erin,Morris,United States,Single,Female,1970-05-20,2025-10-08
1197,12196,AW00012196,Alexis,Miller,Canada,Single,Female,1959-03-07,2025-10-08
1198,12197,AW00012197,Adam,Hernandez,United States,Married,Male,1958-07-15,2025-10-08
1199,12198,AW00012198,Noah,Scott,United States,Married,Male,1958-08-14,2025-10-08
1200,12199,AW00012199,Christina,Richardson,United States,Single,Female,1957-11-05,2025-10-08
1201,12200,AW00012200,Rafael,Sharma,United States,Married,Male,1943-01-20,2025-10-08
1202,12201,AW00012201,Mindy,Yuan,United States,Married,Female,1944-02-03,2025-10-08
1203,12202,AW00012202,Xavier,Ross,Canada,Married,Male,1943-11-22,2025-10-08
1204,12203,AW00012203,Zachary,Hughes,Canada,Married,Male,1943-09-03,2025-10-08
1205,12204,AW00012204,Bradley,Jai,United States,Married,Male,1943-08-02,2025-10-08
1206,12205,AW00012205,Madison,Long,United States,Single,Female,1944-03-31,2025-10-08
1207,12206,AW00012206,Sierra,Parker,United States,Married,Female,1944-10-09,2025-10-08
1208,12207,AW00012207,Samuel,Hill,United States,Single,Male,1945-12-18,2025-10-08
1209,12208,AW00012208,Dominique,Sanchez,United States,Married,Female,1945-08-18,2025-10-08
1210,12209,AW00012209,Mindy,Jai,United States,Married,Female,1945-12-24,2025-10-08
1211,12210,AW00012210,Alan,He,United Kingdom,Married,Male,1984-03-24,2025-10-08
1212,12211,AW00012211,Victor,Romero,France,Married,Male,1985-02-23,2025-10-08
1213,12212,AW00012212,Shawna,Xie,France,Married,Female,1974-11-16,2025-10-08
1214,12213,AW00012213,Alejandro,Lal,Germany,Married,Male,1974-01-29,2025-10-08
1215,12214,AW00012214,Julie,Raje,United Kingdom,Married,Female,1968-03-19,2025-10-08
1216,12215,AW00012215,Karla,She,United Kingdom,Married,Female,1968-06-12,2025-10-08
1217,12216,AW00012216,Gerald,Rodriguez,United Kingdom,Married,Male,1967-09-30,2025-10-08
1218,12217,AW00012217,Kyle,Roberts,France,Married,Male,1966-12-31,2025-10-08
1219,12218,AW00012218,Mitchell,Xu,Germany,Married,Male,1967-05-26,2025-10-08
1220,12219,AW00012219,Kurt,Nara,France,Married,Male,1977-10-08,2025-10-08
1221,12220,AW00012220,Virginia,Sara,France,Married,Female,1966-07-16,2025-10-08
1222,12221,AW00012221,Brandi,Ruiz,France,Married,Female,1966-07-09,2025-10-08
1223,12222,AW00012222,Jenny,Xu,United Kingdom,Married,Female,1966-09-17,2025-10-08
1224,12223,AW00012223,Felicia,Vazquez,Germany,Married,Female,1966-08-19,2025-10-08
1225,12224,AW00012224,Tristan,Henderson,United Kingdom,Married,Male,1941-03-17,2025-10-08
1226,12225,AW00012225,Kathleen,Ortega,Germany,Married,Female,1964-05-01,2025-10-08
1227,12226,AW00012226,Faith,Ward,Germany,Married,Female,1968-04-06,2025-10-08
1228,12227,AW00012227,Kelsey,Raje,United Kingdom,Married,Female,1963-02-08,2025-10-08
1229,12228,AW00012228,Mayra,Martinez,Germany,Married,Female,1963-02-23,2025-10-08
1230,12229,AW00012229,Kari,Gomez,Germany,Married,Female,1962-05-17,2025-10-08
1231,12230,AW00012230,Wesley,Zheng,Germany,Married,Male,1961-08-11,2025-10-08
1232,12231,AW00012231,Isabelle,Patterson,Germany,Single,Female,1960-09-15,2025-10-08
1233,12232,AW00012232,Sean,Hernandez,Germany,Single,Male,1960-10-11,2025-10-08
1234,12233,AW00012233,Jerry,Yuan,United Kingdom,Married,Male,1960-11-05,2025-10-08
1235,12234,AW00012234,Clarence,Zeng,France,Married,Male,1959-08-25,2025-10-08
1236,12235,AW00012235,Donna,Rai,United Kingdom,Married,Female,1949-05-22,2025-10-08
1237,12236,AW00012236,Kendra,Gill,Germany,Married,Female,1946-12-04,2025-10-08
1238,12237,AW00012237,Ruth,Madan,Germany,Married,Female,1952-05-07,2025-10-08
1239,12238,AW00012238,Monica,Raman,Germany,Married,Female,1952-07-24,2025-10-08
1240,12239,AW00012239,Alberto,Ramos,United Kingdom,Married,Male,1947-11-29,2025-10-08
1241,12240,AW00012240,Clayton,Sharma,Australia,Single,Male,1986-06-03,2025-10-08
1242,12241,AW00012241,Kristine,Sandberg,Australia,Single,Female,1985-05-05,2025-10-08
1243,12242,AW00012242,Gilbert,Liang,Australia,Single,Male,1984-08-03,2025-10-08
1244,12243,AW00012243,Kristy,Rubio,Australia,Single,Female,1985-11-15,2025-10-08
1245,12244,AW00012244,Amy,Huang,Australia,Married,Female,1986-05-22,2025-10-08
1246,12245,AW00012245,Francisco,Gonzalez,Australia,Single,Male,1984-05-25,2025-10-08
1247,12246,AW00012246,Shawn,Luo,Australia,Married,Male,1985-04-10,2025-10-08
1248,12247,AW00012247,Brandy,Raman,Australia,Single,Female,1985-04-16,2025-10-08
1249,12248,AW00012248,Devin,Taylor,Australia,Single,Male,NULL,2025-10-08
1250,12249,AW00012249,Jessie,Cai,Australia,Married,Male,1984-03-15,2025-10-08
1251,12250,AW00012250,Andrea,Collins,Australia,Single,Female,1982-10-06,2025-10-08
1252,12251,AW00012251,Troy,Suri,Australia,Married,Male,1982-10-07,2025-10-08
1253,12252,AW00012252,Omar,Liu,Australia,Married,Male,1983-03-31,2025-10-08
1254,12253,AW00012253,Jenny,Sun,Australia,Single,Female,1982-08-14,2025-10-08
1255,12254,AW00012254,Calvin,Deng,France,Single,Male,1948-08-25,2025-10-08
1256,12255,AW00012255,Robyn,Alvarez,France,Single,Female,1978-01-30,2025-10-08
1257,12256,AW00012256,Wendy,Ramos,France,Married,Female,1972-10-19,2025-10-08
1258,12257,AW00012257,Ross,Ruiz,Germany,Married,Male,1966-10-04,2025-10-08
1259,12258,AW00012258,Jamie,Li,Germany,Married,Female,1967-03-27,2025-10-08
1260,12259,AW00012259,Cindy,Madan,United Kingdom,Married,Female,1972-04-12,2025-10-08
1261,12260,AW00012260,Melinda,Romero,United Kingdom,Married,Female,1972-05-01,2025-10-08
